,RPM,Speed,attack
301,1111.0,0.0,0
302,0.0,1698.0,0
303,1121.0,0.0,0
304,0.0,1710.0,0
305,1123.0,0.0,0
306,0.0,1732.0,0
307,1132.0,0.0,0
308,1135.0,0.0,0
309,0.0,1749.0,0
310,1145.0,0.0,0
311,0.0,1766.0,0
312,1155.0,0.0,0
313,0.0,1777.0,0
314,1156.0,0.0,0
315,1166.0,0.0,0
316,0.0,1783.0,0
317,1170.0,0.0,0
318,0.0,1805.0,0
319,1178.0,0.0,0
320,0.0,1816.0,0
321,1180.0,0.0,0
322,1187.0,0.0,0
323,0.0,1833.0,0
324,1197.0,0.0,0
325,0.0,1845.0,0
326,1198.0,0.0,0
327,0.0,1856.0,0
328,1204.0,0.0,0
329,1205.0,0.0,0
330,0.0,1861.0,0
331,1211.0,0.0,0
332,0.0,1873.0,0
333,1219.0,0.0,0
334,0.0,1884.0,0
335,1216.0,0.0,0
336,1222.0,0.0,0
337,0.0,1895.0,0
338,1230.0,0.0,0
339,0.0,1912.0,0
340,1228.0,0.0,0
341,0.0,1918.0,0
342,1237.0,0.0,0
343,1237.0,0.0,0
344,0.0,1923.0,0
345,1243.0,0.0,0
346,0.0,1935.0,0
347,1250.0,0.0,0
348,0.0,1946.0,0
349,1248.0,0.0,0
350,1254.0,0.0,0
351,0.0,1946.0,0
352,1260.0,0.0,0
353,0.0,1968.0,0
354,1259.0,0.0,0
355,0.0,1974.0,0
356,1265.0,0.0,0
357,1263.0,0.0,0
358,0.0,2002.0,0
359,1266.0,0.0,0
360,0.0,2025.0,0
361,1269.0,0.0,0
362,0.0,2036.0,0
363,1260.0,0.0,0
364,1257.0,0.0,0
365,0.0,2041.0,0
366,1254.0,0.0,0
367,0.0,2058.0,0
368,1242.0,0.0,0
369,0.0,2064.0,0
370,1242.0,0.0,0
371,1223.0,0.0,0
372,0.0,2064.0,0
373,1214.0,0.0,0
374,0.0,2064.0,0
375,1206.0,0.0,0
376,0.0,2075.0,0
377,1190.0,0.0,0
378,1187.0,0.0,0
379,0.0,2098.0,0
380,1170.0,0.0,0
381,0.0,2109.0,0
382,1159.0,0.0,0
383,0.0,2120.0,0
384,1147.0,0.0,0
385,1137.0,0.0,0
386,0.0,2131.0,0
387,1126.0,0.0,0
388,0.0,2148.0,0
389,1107.0,0.0,0
390,0.0,2160.0,0
391,1103.0,0.0,0
392,1085.0,0.0,0
393,0.0,2165.0,0
394,1073.0,0.0,0
395,0.0,2176.0,0
396,1066.0,0.0,0
397,0.0,2188.0,0
398,1048.0,0.0,0
399,1040.0,0.0,0
400,0.0,2210.0,0
401,1030.0,0.0,0
402,0.0,2227.0,0
403,1022.0,0.0,0
404,0.0,2238.0,0
405,1006.0,0.0,0
406,996.0,0.0,0
407,0.0,2255.0,0
408,985.0,0.0,0
409,0.0,2266.0,0
410,977.0,0.0,0
411,0.0,2272.0,0
412,968.0,0.0,0
413,957.0,0.0,0
414,0.0,2283.0,0
415,942.0,0.0,0
416,0.0,2295.0,0
417,940.0,0.0,0
418,0.0,2306.0,0
419,944.0,0.0,0
420,936.0,0.0,0
421,0.0,2317.0,0
422,942.0,0.0,0
423,0.0,2328.0,0
424,947.0,0.0,0
425,0.0,2340.0,0
426,953.0,0.0,0
427,959.0,0.0,0
428,0.0,2351.0,0
429,965.0,0.0,0
430,0.0,2373.0,0
431,968.0,0.0,0
432,0.0,2385.0,0
433,979.0,0.0,0
434,982.0,0.0,0
435,0.0,2385.0,0
436,991.0,0.0,0
437,0.0,2401.0,0
438,992.0,0.0,0
439,0.0,2435.0,0
440,1006.0,0.0,0
441,1007.0,0.0,0
442,0.0,2446.0,0
443,1016.0,0.0,0
444,0.0,2463.0,0
445,1016.0,0.0,0
446,0.0,2475.0,0
447,1026.0,0.0,0
448,1029.0,0.0,0
449,0.0,2486.0,0
450,1034.0,0.0,0
451,0.0,2503.0,0
452,1034.0,0.0,0
453,0.0,2514.0,0
454,1042.0,0.0,0
455,1043.0,0.0,0
456,0.0,2525.0,0
457,1048.0,0.0,0
458,0.0,2542.0,0
459,1049.0,0.0,0
460,0.0,2565.0,0
461,1053.0,0.0,0
462,1054.0,0.0,0
463,0.0,2581.0,0
464,1059.0,0.0,0
465,0.0,2587.0,0
466,1059.0,0.0,0
467,0.0,2604.0,0
468,1064.0,0.0,0
469,1064.0,0.0,0
470,0.0,2615.0,0
471,1066.0,0.0,0
472,0.0,2621.0,0
473,1070.0,0.0,0
474,0.0,2643.0,0
475,1069.0,0.0,0
476,1072.0,0.0,0
477,0.0,2666.0,0
478,1071.0,0.0,0
479,0.0,2677.0,0
480,1076.0,0.0,0
481,0.0,2688.0,0
482,1074.0,0.0,0
483,1079.0,0.0,0
484,0.0,2711.0,0
485,1079.0,0.0,0
486,0.0,2722.0,0
487,1081.0,0.0,0
488,0.0,2733.0,0
489,1081.0,0.0,0
490,1085.0,0.0,0
491,0.0,2739.0,0
492,1085.0,0.0,0
493,0.0,2750.0,0
494,1089.0,0.0,0
495,0.0,2767.0,0
496,1090.0,0.0,0
497,1089.0,0.0,0
498,0.0,2784.0,0
499,1093.0,0.0,0
500,0.0,2795.0,0
501,1090.0,0.0,0
502,0.0,2806.0,0
503,1095.0,0.0,0
504,1093.0,0.0,0
505,0.0,2823.0,0
506,1096.0,0.0,0
507,0.0,2846.0,0
508,1097.0,0.0,0
509,0.0,2863.0,0
510,1100.0,0.0,0
511,1105.0,0.0,0
512,0.0,2880.0,0
513,1103.0,0.0,0
514,0.0,2896.0,0
515,1107.0,0.0,0
516,0.0,2913.0,0
517,1107.0,0.0,0
518,1112.0,0.0,0
519,0.0,2925.0,0
520,1109.0,0.0,0
521,0.0,2936.0,0
522,1111.0,0.0,0
523,0.0,2941.0,0
524,1112.0,0.0,0
525,1115.0,0.0,0
526,0.0,2958.0,0
527,1120.0,0.0,0
528,0.0,2975.0,0
529,1118.0,0.0,0
530,0.0,2986.0,0
531,1124.0,0.0,0
532,1120.0,0.0,0
533,0.0,2998.0,0
534,1124.0,0.0,0
535,0.0,3009.0,0
536,1123.0,0.0,0
537,0.0,3037.0,0
538,1128.0,0.0,0
539,1127.0,0.0,0
540,0.0,3048.0,0
541,1130.0,0.0,0
542,0.0,3048.0,0
543,1137.0,0.0,0
544,0.0,3048.0,0
545,1134.0,0.0,0
546,1136.0,0.0,0
547,0.0,3065.0,0
548,1136.0,0.0,0
549,0.0,3076.0,0
550,1137.0,0.0,0
551,0.0,3088.0,0
552,1138.0,0.0,0
553,1143.0,0.0,0
554,0.0,3099.0,0
555,1149.0,0.0,0
556,0.0,3105.0,0
557,1148.0,0.0,0
558,0.0,3121.0,0
559,1155.0,0.0,0
560,1156.0,0.0,0
561,0.0,3138.0,0
562,1161.0,0.0,0
563,0.0,3144.0,0
564,1159.0,0.0,0
565,0.0,3150.0,0
566,1166.0,0.0,0
567,1173.0,0.0,0
568,0.0,3178.0,0
569,1169.0,0.0,0
570,0.0,3195.0,0
571,1175.0,0.0,0
572,0.0,3211.0,0
573,1174.0,0.0,0
574,1180.0,0.0,0
575,0.0,3223.0,0
576,1185.0,0.0,0
577,0.0,3217.0,0
578,1183.0,0.0,0
579,0.0,3240.0,0
580,1188.0,0.0,0
581,1185.0,0.0,0
582,0.0,3251.0,0
583,1191.0,0.0,0
584,0.0,3245.0,0
585,1196.0,0.0,0
586,0.0,3262.0,0
587,1194.0,0.0,0
588,1198.0,0.0,0
589,0.0,3262.0,0
590,1197.0,0.0,0
591,0.0,3273.0,0
592,1200.0,0.0,0
593,0.0,3285.0,0
594,1205.0,0.0,0
595,1203.0,0.0,0
596,0.0,3318.0,0
597,1209.0,0.0,0
598,0.0,3313.0,0
599,1208.0,0.0,0
600,0.0,3330.0,0
601,1213.0,0.0,0
602,1220.0,0.0,0
603,0.0,3346.0,0
604,1219.0,0.0,0
605,0.0,3346.0,0
606,1225.0,0.0,0
607,0.0,3358.0,0
608,1223.0,0.0,0
609,1227.0,0.0,0
610,0.0,3363.0,0
611,1232.0,0.0,0
612,0.0,3358.0,0
613,1225.0,0.0,0
614,0.0,3386.0,0
615,1228.0,0.0,0
616,1226.0,0.0,0
617,0.0,3397.0,0
618,1229.0,0.0,0
619,0.0,3397.0,0
620,1234.0,0.0,0
621,0.0,3408.0,0
622,1229.0,0.0,0
623,1232.0,0.0,0
624,0.0,3431.0,0
625,1239.0,0.0,0
626,0.0,3442.0,0
627,1239.0,0.0,0
628,0.0,3453.0,0
629,1244.0,0.0,0
630,1243.0,0.0,0
631,0.0,3453.0,0
632,1247.0,0.0,0
633,0.0,3453.0,0
634,1252.0,0.0,0
635,0.0,3459.0,0
636,1249.0,0.0,0
637,1251.0,0.0,0
638,0.0,3476.0,0
639,1255.0,0.0,0
640,0.0,3504.0,0
641,1254.0,0.0,0
642,0.0,3521.0,0
643,1262.0,0.0,0
644,1260.0,0.0,0
645,0.0,3487.0,0
646,1264.0,0.0,0
647,0.0,3498.0,0
648,1269.0,0.0,0
649,0.0,3532.0,0
650,1265.0,0.0,0
651,1269.0,0.0,0
652,0.0,3538.0,0
653,1275.0,0.0,0
654,0.0,3538.0,0
655,1270.0,0.0,0
656,0.0,3555.0,0
657,1273.0,0.0,0
658,1279.0,0.0,0
659,0.0,3555.0,0
660,1277.0,0.0,0
661,0.0,3538.0,0
662,1281.0,0.0,0
663,0.0,3549.0,0
664,1275.0,0.0,0
665,1278.0,0.0,0
666,0.0,3566.0,0
667,1281.0,0.0,0
668,0.0,3555.0,0
669,1278.0,0.0,0
670,0.0,3549.0,0
671,1280.0,0.0,0
672,1282.0,0.0,0
673,0.0,3560.0,0
674,1278.0,0.0,0
675,0.0,3594.0,0
676,1280.0,0.0,0
677,0.0,3588.0,0
678,1285.0,0.0,0
679,1280.0,0.0,0
680,0.0,3594.0,0
681,1281.0,0.0,0
682,0.0,3616.0,0
683,1278.0,0.0,0
684,0.0,3616.0,0
685,1278.0,0.0,0
686,1279.0,0.0,0
687,0.0,3622.0,0
688,1267.0,0.0,0
689,0.0,3628.0,0
690,1260.0,0.0,0
691,0.0,3633.0,0
692,1257.0,0.0,0
693,1244.0,0.0,0
694,0.0,3645.0,0
695,1233.0,0.0,0
696,0.0,3656.0,0
697,1225.0,0.0,0
698,0.0,3667.0,0
699,1215.0,0.0,0
700,1204.0,0.0,0
701,0.0,3684.0,0
702,1187.0,0.0,0
703,0.0,3706.0,0
704,1175.0,0.0,0
705,0.0,3701.0,0
706,1161.0,0.0,0
707,1148.0,0.0,0
708,0.0,3684.0,0
709,1136.0,0.0,0
710,0.0,3690.0,0
711,1118.0,0.0,0
712,0.0,3695.0,0
713,1114.0,0.0,0
714,1096.0,0.0,0
715,0.0,3729.0,0
716,1092.0,0.0,0
717,0.0,3706.0,0
718,1069.0,0.0,0
719,0.0,3701.0,0
720,1053.0,0.0,0
721,1049.0,0.0,0
722,0.0,3712.0,0
723,1037.0,0.0,0
724,0.0,3740.0,0
725,1030.0,0.0,0
726,0.0,3768.0,0
727,1019.0,0.0,0
728,1010.0,0.0,0
729,0.0,3768.0,0
730,999.0,0.0,0
731,0.0,3757.0,0
732,993.0,0.0,0
733,0.0,3757.0,0
734,983.0,0.0,0
735,977.0,0.0,0
736,0.0,3791.0,0
737,974.0,0.0,0
738,0.0,3796.0,0
739,973.0,0.0,0
740,0.0,3808.0,0
741,973.0,0.0,0
742,971.0,0.0,0
743,0.0,3808.0,0
744,978.0,0.0,0
745,0.0,3802.0,0
746,980.0,0.0,0
747,0.0,3841.0,0
748,987.0,0.0,0
749,990.0,0.0,0
750,0.0,3847.0,0
751,998.0,0.0,0
752,0.0,3853.0,0
753,1000.0,0.0,0
754,0.0,3858.0,0
755,1004.0,0.0,0
756,1003.0,0.0,0
757,0.0,3847.0,0
758,1009.0,0.0,0
759,0.0,3858.0,0
760,1011.0,0.0,0
761,0.0,3870.0,0
762,1017.0,0.0,0
763,1017.0,0.0,0
764,0.0,3881.0,0
765,1021.0,0.0,0
766,0.0,3886.0,0
767,1022.0,0.0,0
768,0.0,3886.0,0
769,1026.0,0.0,0
770,1027.0,0.0,0
771,0.0,3920.0,0
772,1029.0,0.0,0
773,0.0,3931.0,0
774,1029.0,0.0,0
775,0.0,3931.0,0
776,1035.0,0.0,0
777,1043.0,0.0,0
778,0.0,3931.0,0
779,1041.0,0.0,0
780,0.0,3948.0,0
781,1046.0,0.0,0
782,0.0,3965.0,0
783,1048.0,0.0,0
784,1057.0,0.0,0
785,0.0,3976.0,0
786,1058.0,0.0,0
787,0.0,3988.0,0
788,1067.0,0.0,0
789,0.0,3993.0,0
790,1071.0,0.0,0
791,1079.0,0.0,0
792,0.0,4005.0,0
793,1082.0,0.0,0
794,0.0,4016.0,0
795,1087.0,0.0,0
796,0.0,4021.0,0
797,1085.0,0.0,0
798,1091.0,0.0,0
799,0.0,4027.0,0
800,1093.0,0.0,0
801,0.0,4044.0,0
802,1097.0,0.0,0
803,0.0,4066.0,0
804,1103.0,0.0,0
805,1101.0,0.0,0
806,0.0,4066.0,0
807,1104.0,0.0,0
808,0.0,4072.0,0
809,1103.0,0.0,0
810,0.0,4072.0,0
811,1107.0,0.0,0
812,1103.0,0.0,0
813,0.0,4078.0,0
814,1107.0,0.0,0
815,0.0,25.544569620899995,1
816,1106.0,0.0,0
817,0.0,25.6502027232,1
818,1111.0,0.0,0
819,1116.0,0.0,0
820,0.0,25.6502027232,1
821,1112.0,0.0,0
822,0.0,25.7558358255,1
823,1115.0,0.0,0
824,0.0,25.8241866564,1
825,1111.0,0.0,0
826,1116.0,0.0,0
827,0.0,25.898751199199996,1
828,1112.0,0.0,0
829,0.0,26.0043843015,1
830,1116.0,0.0,0
831,0.0,26.0727351324,1
832,1115.0,0.0,0
833,1115.0,0.0,0
834,0.0,25.9671020301,1
835,1121.0,0.0,0
836,0.0,26.035452861,1
837,1119.0,0.0,0
838,0.0,26.284001337,1
839,1121.0,0.0,0
840,1118.0,0.0,0
841,0.0,26.284001337,1
842,1123.0,0.0,0
843,0.0,26.352352167899998,1
844,1120.0,0.0,0
845,0.0,26.383420727399997,1
846,1122.0,0.0,0
847,1120.0,0.0,0
848,0.0,26.5263361011,1
849,1125.0,0.0,0
850,0.0,26.5636183725,1
851,1128.0,0.0,0
852,0.0,26.5636183725,1
853,1123.0,0.0,0
854,1129.0,0.0,0
855,0.0,26.6630377629,1
856,1126.0,0.0,0
857,0.0,26.7003200343,1
858,1130.0,0.0,0
859,0.0,26.737602305699998,1
860,1128.0,0.0,0
861,1130.0,0.0,0
862,0.0,26.8743039675,1
863,1135.0,0.0,0
864,0.0,27.085570172099995,1
865,1133.0,0.0,0
866,0.0,26.9115862389,1
867,1138.0,0.0,0
868,1133.0,0.0,0
869,0.0,27.048287900699997,1
870,1135.0,0.0,0
871,0.0,27.122852443499998,1
872,1136.0,0.0,0
873,0.0,27.153921003,1
874,1136.0,0.0,0
875,1141.0,0.0,0
876,0.0,27.085570172099995,1
877,1140.0,0.0,0
878,0.0,27.259554105299998,1
879,1144.0,0.0,0
880,0.0,27.5018888694,1
881,1141.0,0.0,0
882,1145.0,0.0,0
883,0.0,27.5018888694,1
884,1143.0,0.0,0
885,0.0,27.5391711408,1
886,1144.0,0.0,0
887,0.0,27.4708203099,1
888,1147.0,0.0,0
889,1147.0,0.0,0
890,0.0,27.6075219717,1
891,1152.0,0.0,0
892,0.0,27.644804243099998,1
893,1148.0,0.0,0
894,0.0,27.713155073999996,1
895,1150.0,0.0,0
896,1149.0,0.0,0
897,0.0,27.7815059049,1
898,1153.0,0.0,0
899,0.0,27.8871390072,1
900,1154.0,0.0,0
901,0.0,27.992772109499995,1
902,1154.0,0.0,0
903,1158.0,0.0,0
904,0.0,28.166756042699998,1
905,1154.0,0.0,0
906,0.0,28.340739975899996,1
907,1156.0,0.0,0
908,0.0,28.2413205855,1
909,1155.0,0.0,0
910,1158.0,0.0,0
911,0.0,28.135687483199998,1
912,1158.0,0.0,0
913,0.0,28.272389144999998,1
914,1156.0,0.0,0
915,0.0,28.4153045187,1
916,1161.0,0.0,0
917,1158.0,0.0,0
918,0.0,28.4153045187,1
919,1162.0,0.0,0
920,0.0,28.620357011399996,1
921,1165.0,0.0,0
922,0.0,28.620357011399996,1
923,1160.0,0.0,0
924,1161.0,0.0,0
925,0.0,28.620357011399996,1
926,1154.0,0.0,0
927,0.0,28.589288451899996,1
928,1153.0,0.0,0
929,0.0,28.657639282799995,1
930,1150.0,0.0,0
931,1149.0,0.0,0
932,0.0,28.7632723851,1
933,1147.0,0.0,0
934,0.0,28.7259901137,1
935,1141.0,0.0,0
936,0.0,28.800554656499997,1
937,1139.0,0.0,0
938,1130.0,0.0,0
939,0.0,28.8689054874,1
940,1126.0,0.0,0
941,0.0,28.937256318299998,1
942,1122.0,0.0,0
943,0.0,28.974538589699996,1
944,1118.0,0.0,0
945,1115.0,0.0,0
946,0.0,29.042889420599998,1
947,1111.0,0.0,0
948,0.0,29.042889420599998,1
949,1111.0,0.0,0
950,0.0,29.0056071492,1
951,1108.0,0.0,0
952,1112.0,0.0,0
953,0.0,29.042889420599998,1
954,1109.0,0.0,0
955,0.0,29.0056071492,1
956,1114.0,0.0,0
957,0.0,29.179591082399998,1
958,1113.0,0.0,0
959,1119.0,0.0,0
960,0.0,29.2852241847,1
961,1128.0,0.0,0
962,0.0,29.3597887275,1
963,1129.0,0.0,0
964,0.0,29.3225064561,1
965,1136.0,0.0,0
966,1136.0,0.0,0
967,0.0,29.3597887275,1
968,1139.0,0.0,0
969,0.0,29.3597887275,1
970,1139.0,0.0,0
971,0.0,29.390857287,1
972,1141.0,0.0,0
973,1145.0,0.0,0
974,0.0,29.496490389299996,1
975,1143.0,0.0,0
976,0.0,29.459208117899998,1
977,1146.0,0.0,0
978,0.0,29.6021234916,1
979,1141.0,0.0,0
980,1144.0,0.0,0
981,0.0,29.6704743225,1
982,1139.0,0.0,0
983,0.0,29.738825153399997,1
984,1138.0,0.0,0
985,0.0,29.738825153399997,1
986,1137.0,0.0,0
987,1132.0,0.0,0
988,0.0,29.707756593899997,1
989,1130.0,0.0,0
990,0.0,29.639405763,1
991,1119.0,0.0,0
992,0.0,29.639405763,1
993,1119.0,0.0,0
994,1109.0,0.0,0
995,0.0,29.6704743225,1
996,1103.0,0.0,0
997,0.0,29.844458255699998,1
998,1098.0,0.0,0
999,0.0,29.844458255699998,1
1000,1096.0,0.0,0
1001,1094.0,0.0,0
1002,0.0,29.813389696199998,1
1003,1088.0,0.0,0
1004,0.0,29.707756593899997,1
1005,1091.0,0.0,0
1006,0.0,29.6021234916,1
1007,1087.0,0.0,0
1008,1090.0,0.0,0
1009,0.0,29.639405763,1
1010,1084.0,0.0,0
1011,0.0,29.639405763,1
1012,1088.0,0.0,0
1013,0.0,29.639405763,1
1014,1080.0,0.0,0
1015,1078.0,0.0,0
1016,0.0,29.7761074248,1
1017,1075.0,0.0,0
1018,0.0,29.813389696199998,1
1019,1068.0,0.0,0
1020,0.0,29.844458255699998,1
1021,1061.0,0.0,0
1022,1051.0,0.0,0
1023,0.0,29.844458255699998,1
1024,1035.0,0.0,0
1025,0.0,29.9190227985,1
1026,1025.0,0.0,0
1027,0.0,29.813389696199998,1
1028,1010.0,0.0,0
1029,999.0,0.0,0
1030,0.0,29.707756593899997,1
1031,984.0,0.0,0
1032,0.0,29.738825153399997,1
1033,973.0,0.0,0
1034,0.0,29.950091357999998,1
1035,964.0,0.0,0
1036,951.0,0.0,0
1037,0.0,29.9190227985,1
1038,942.0,0.0,0
1039,0.0,29.9873736294,1
1040,925.0,0.0,0
1041,0.0,29.707756593899997,1
1042,914.0,0.0,0
1043,908.0,0.0,0
1044,0.0,29.639405763,1
1045,886.0,0.0,0
1046,0.0,29.6021234916,1
1047,881.0,0.0,0
1048,0.0,29.496490389299996,1
1049,872.0,0.0,0
1050,860.0,0.0,0
1051,0.0,29.3597887275,1
1052,850.0,0.0,0
1053,0.0,29.428139558399998,1
1054,841.0,0.0,0
1055,0.0,29.496490389299996,1
1056,837.0,0.0,0
1057,822.0,0.0,0
1058,0.0,29.564841220199995,1
1059,820.0,0.0,0
1060,0.0,29.496490389299996,1
1061,812.0,0.0,0
1062,0.0,29.3597887275,1
1063,806.0,0.0,0
1064,804.0,0.0,0
1065,0.0,29.428139558399998,1
1066,795.0,0.0,0
1067,0.0,29.3225064561,1
1068,795.0,0.0,0
1069,0.0,29.3225064561,1
1070,792.0,0.0,0
